MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability
0.625,0.2222222222222222,0.25,0.3529411764705882,0.2941176470588235,0.1764705882352941,0.1875,0.125,0.125,0.5,0.1875,0.2941176470588235,0.2352941176470588,0.4375,0.4375,0.2352941176470588,0.3684210526315789,0.3181818181818182,0.1875,0.625,0.594135318599326
0.25,0.3333333333333333,0.25,0.2941176470588235,0.3529411764705882,0.3529411764705882,0.5625,0.4375,0.1875,0.4444444444444444,0.375,0.4117647058823529,0.4117647058823529,0.3125,0.1875,0.1764705882352941,0.4736842105263157,0.5454545454545454,0.125,0.1875,0.42401019766790526
0.4375,0.2222222222222222,0.0625,0.1764705882352941,0.2941176470588235,0.2352941176470588,0.0625,0.25,0.625,0.3888888888888888,0.25,0.3529411764705882,0.2352941176470588,0.375,0.4375,0.0588235294117647,0.3684210526315789,0.2727272727272727,0.125,0.25,0.5534714852788455
0.5,0.2777777777777778,0.125,0.3529411764705882,0.2352941176470588,0.2941176470588235,0.375,0.4375,0.125,0.2777777777777778,0.4375,0.2352941176470588,0.1764705882352941,0.25,0.125,0.2352941176470588,0.3157894736842105,0.1363636363636363,0.25,0.25,0.5469153675250288
0.125,0.2777777777777778,0.4375,0.1176470588235294,0.5294117647058824,0.1764705882352941,0.1875,0.25,0.375,0.3888888888888888,0.5,0.1764705882352941,0.1764705882352941,0.5625,0.0625,0.2941176470588235,0.3157894736842105,0.0,0.3125,0.3125,0.3388311769349071
0.1875,0.2777777777777778,0.5,0.2352941176470588,0.1176470588235294,0.2941176470588235,0.3125,0.3125,0.5,0.2777777777777778,0.3125,0.8235294117647058,0.3529411764705882,0.25,0.4375,0.3529411764705882,0.4736842105263157,0.1818181818181818,0.125,0.3125,0.1817821516934803
0.4375,0.2777777777777778,0.25,0.3529411764705882,0.0588235294117647,0.3529411764705882,0.3125,0.375,0.25,0.3333333333333333,0.125,0.2352941176470588,0.2941176470588235,0.375,0.1875,0.2941176470588235,0.2105263157894736,0.5,0.3125,0.5,0.40093724035455963
0.4375,0.2777777777777778,0.5625,0.2352941176470588,0.2941176470588235,0.1764705882352941,0.1875,0.3125,0.0625,0.1666666666666666,0.25,0.2941176470588235,0.2352941176470588,0.1875,0.0625,0.3529411764705882,0.3157894736842105,0.2272727272727273,0.375,0.75,0.37714769145999427
0.3125,0.3333333333333333,0.625,0.4117647058823529,0.2352941176470588,0.2352941176470588,0.375,0.3125,0.6875,0.611111111111111,0.4375,0.1764705882352941,0.0588235294117647,0.1875,0.5625,0.2352941176470588,0.2105263157894736,0.2727272727272727,0.4375,0.1875,0.27112870938084876
0.375,0.2777777777777778,0.125,0.4705882352941176,0.4117647058823529,0.3529411764705882,0.5,0.5,0.0625,0.3333333333333333,0.125,0.4705882352941176,0.2352941176470588,0.375,0.25,0.2941176470588235,0.2105263157894736,0.1818181818181818,0.5625,0.3125,0.5648775231121977
0.1875,0.1111111111111111,0.25,0.4705882352941176,0.1176470588235294,0.2941176470588235,0.25,0.5625,0.25,0.3888888888888888,0.3125,0.2352941176470588,0.2352941176470588,0.3125,0.375,0.2941176470588235,0.5789473684210527,0.1363636363636363,0.375,0.1875,0.257058157152368
0.4375,0.2222222222222222,0.3125,0.0,0.2941176470588235,0.5294117647058824,0.375,0.1875,0.5,0.2777777777777778,0.125,0.4117647058823529,0.1764705882352941,0.1875,0.375,0.1176470588235294,0.2105263157894736,0.2272727272727273,0.3125,0.25,0.5130632579261192
0.3125,0.2222222222222222,0.3125,0.1176470588235294,0.4117647058823529,0.4705882352941176,0.1875,0.25,0.1875,0.3333333333333333,0.3125,0.1764705882352941,0.1764705882352941,0.1875,0.1875,0.2352941176470588,0.3684210526315789,0.3636363636363636,0.1875,0.4375,0.48612488097821727
0.375,0.1666666666666666,0.4375,0.3529411764705882,0.2352941176470588,0.2941176470588235,0.25,0.25,0.25,0.2222222222222222,0.25,0.1764705882352941,0.2941176470588235,0.1875,0.25,0.4705882352941176,0.2631578947368421,0.1818181818181818,0.125,0.4375,0.37684516936339035
0.4375,0.2777777777777778,0.5,0.4705882352941176,0.2941176470588235,0.5294117647058824,0.3125,0.3125,0.5625,0.2777777777777778,0.125,0.2941176470588235,0.1764705882352941,0.25,0.1875,0.1176470588235294,0.2105263157894736,0.3181818181818182,0.3125,0.1875,0.4596554251814618
0.5625,0.6666666666666666,0.3125,0.2352941176470588,0.2941176470588235,0.5294117647058824,0.3125,0.0625,0.5625,0.3888888888888888,0.1875,0.1176470588235294,0.2352941176470588,0.3125,0.4375,0.2352941176470588,0.3684210526315789,0.2727272727272727,0.3125,0.3125,0.5964626889152395
0.0,0.611111111111111,0.375,0.2352941176470588,0.2941176470588235,0.1764705882352941,0.25,0.25,0.3125,0.2222222222222222,0.125,0.1764705882352941,0.6470588235294118,0.375,0.3125,0.3529411764705882,0.2105263157894736,0.0909090909090909,0.0625,0.3125,0.1669809519486594
0.1875,0.1666666666666666,0.375,0.1764705882352941,0.2352941176470588,0.4117647058823529,0.1875,0.375,0.3125,0.1666666666666666,0.25,0.2352941176470588,0.2941176470588235,0.4375,0.1875,0.2352941176470588,0.2105263157894736,0.3636363636363636,0.375,0.375,0.3033170559924855
0.4375,0.1111111111111111,0.4375,0.0588235294117647,0.3529411764705882,0.4705882352941176,0.375,0.25,0.25,0.2222222222222222,0.25,0.3529411764705882,0.4117647058823529,0.375,0.1875,0.2352941176470588,0.1052631578947368,0.1818181818181818,0.3125,0.4375,0.49614391944427555
0.4375,0.1111111111111111,0.375,0.2352941176470588,0.2352941176470588,0.5882352941176471,0.375,0.1875,0.1875,0.2777777777777778,0.25,0.2941176470588235,0.4705882352941176,0.3125,0.1875,0.4705882352941176,0.1578947368421052,0.3181818181818182,0.1875,0.125,0.47778824425879224
0.3125,0.1666666666666666,0.3125,0.2352941176470588,0.1176470588235294,0.2352941176470588,0.375,0.25,0.375,0.3888888888888888,0.1875,0.0588235294117647,0.4117647058823529,0.125,0.3125,0.2941176470588235,0.5789473684210527,0.3636363636363636,0.1875,0.4375,0.3051553606505967
0.25,0.2777777777777778,0.25,0.4117647058823529,0.2941176470588235,0.2941176470588235,0.0625,0.25,0.5,0.1666666666666666,0.375,0.1764705882352941,0.1764705882352941,0.4375,0.3125,0.3529411764705882,0.2105263157894736,0.1818181818181818,0.125,0.5,0.38440872049400365
0.25,0.3333333333333333,0.3125,0.5882352941176471,0.1176470588235294,0.3529411764705882,0.6875,0.3125,0.4375,0.2777777777777778,0.1875,0.3529411764705882,0.3529411764705882,0.0625,0.0625,0.1764705882352941,0.2631578947368421,0.0909090909090909,0.125,0.125,0.2966777983417149
0.125,0.0555555555555555,0.5,0.3529411764705882,0.2352941176470588,0.1176470588235294,0.4375,0.375,0.375,0.0555555555555555,0.1875,0.2941176470588235,0.4117647058823529,0.4375,0.5625,0.4705882352941176,0.2105263157894736,0.0909090909090909,0.1875,0.375,0.1783096706319139
0.1875,0.1666666666666666,0.1875,0.5882352941176471,0.3529411764705882,0.3529411764705882,0.0625,0.1875,0.25,0.2777777777777778,0.1875,0.4117647058823529,0.4705882352941176,0.375,0.5,0.3529411764705882,0.3684210526315789,0.2272727272727273,0.1875,0.5625,0.4035689963980341
0.375,0.2777777777777778,0.3125,0.0588235294117647,0.5882352941176471,0.2352941176470588,0.4375,0.375,0.3125,0.2777777777777778,0.3125,0.5882352941176471,0.4705882352941176,0.1875,0.3125,0.2941176470588235,0.0,0.3181818181818182,0.25,0.1875,0.5684405282859338
0.3125,0.3333333333333333,0.25,0.1764705882352941,0.1764705882352941,0.2941176470588235,0.25,0.125,0.25,0.2777777777777778,0.4375,0.2941176470588235,0.2352941176470588,0.25,0.3125,0.2352941176470588,0.5789473684210527,0.1818181818181818,0.375,0.3125,0.3696067596530804
0.5,0.1666666666666666,0.3125,0.2941176470588235,0.1764705882352941,0.4117647058823529,0.25,0.1875,0.1875,0.3333333333333333,0.1875,0.2941176470588235,0.3529411764705882,0.25,0.1875,0.1764705882352941,0.3684210526315789,0.3181818181818182,0.25,0.25,0.47862558928701937
0.5625,0.2777777777777778,0.375,0.3529411764705882,0.5294117647058824,0.4705882352941176,0.5,0.1875,0.1875,0.2777777777777778,0.3125,0.2352941176470588,0.2941176470588235,0.3125,0.3125,0.2941176470588235,0.1578947368421052,0.0909090909090909,0.3125,0.1875,0.675315536322372
0.3125,0.3333333333333333,0.125,0.2352941176470588,0.5294117647058824,0.1176470588235294,0.25,0.1875,0.5625,0.3888888888888888,0.25,0.5882352941176471,0.2941176470588235,0.3125,0.375,0.1764705882352941,0.0526315789473684,0.0454545454545454,0.3125,0.25,0.5416621394654387
0.5625,0.1666666666666666,0.375,0.5294117647058824,0.1764705882352941,0.1764705882352941,0.4375,0.5625,0.125,0.4444444444444444,0.3125,0.4705882352941176,0.2941176470588235,0.125,0.375,0.3529411764705882,0.3157894736842105,0.1818181818181818,0.1875,0.375,0.4615705741288763
0.25,0.4444444444444444,0.0625,0.1764705882352941,0.1764705882352941,0.2941176470588235,0.1875,0.0625,0.125,0.2777777777777778,0.25,0.4117647058823529,0.3529411764705882,0.625,0.4375,0.0588235294117647,0.3157894736842105,0.1363636363636363,0.3125,0.125,0.3929138676896399
0.125,0.1111111111111111,0.25,0.2352941176470588,0.1176470588235294,0.2941176470588235,0.3125,0.375,0.3125,0.5,0.1875,0.1176470588235294,0.1176470588235294,0.25,0.0625,0.0,0.1578947368421052,0.1818181818181818,0.75,0.375,0.21950056513489974
0.5,0.3888888888888888,0.1875,0.4705882352941176,0.1176470588235294,0.1764705882352941,0.3125,0.375,0.3125,0.2777777777777778,0.3125,0.1764705882352941,0.2352941176470588,0.0625,0.3125,0.4117647058823529,0.1052631578947368,0.2272727272727273,0.1875,0.125,0.4618974460937763
0.25,0.1666666666666666,0.3125,0.1764705882352941,0.2941176470588235,0.4705882352941176,0.1875,0.5,0.4375,0.2222222222222222,0.375,0.1176470588235294,0.2941176470588235,0.4375,0.375,0.2352941176470588,0.2105263157894736,0.2272727272727273,0.375,0.5,0.39660089908372265
0.125,0.1111111111111111,0.1875,0.4117647058823529,0.2941176470588235,0.3529411764705882,0.4375,0.1875,0.3125,0.2777777777777778,0.1875,0.3529411764705882,0.2941176470588235,0.625,0.25,0.1764705882352941,0.2631578947368421,0.2727272727272727,0.25,0.375,0.3344678782477709
0.1875,0.2222222222222222,0.5,0.2352941176470588,0.2352941176470588,0.1764705882352941,0.25,0.0625,0.3125,0.2777777777777778,0.4375,0.2941176470588235,0.3529411764705882,0.125,0.125,0.1764705882352941,0.3684210526315789,0.1363636363636363,0.25,0.3125,0.23026516699296826
0.5625,0.4444444444444444,0.125,0.1764705882352941,0.2941176470588235,0.2352941176470588,0.4375,0.5,0.25,0.5555555555555556,0.125,0.4117647058823529,0.1764705882352941,0.4375,0.1875,0.1764705882352941,0.3684210526315789,0.1818181818181818,0.5625,0.3125,0.6047243627879911
0.4375,0.4444444444444444,0.1875,0.4117647058823529,0.4705882352941176,0.2941176470588235,0.3125,0.375,0.4375,0.3333333333333333,0.1875,0.1176470588235294,0.1764705882352941,0.25,0.1875,0.4117647058823529,0.2631578947368421,0.5,0.3125,0.25,0.5987541746435677
0.25,0.1666666666666666,0.3125,0.2352941176470588,0.2941176470588235,0.2352941176470588,0.3125,0.5,0.3125,0.3333333333333333,0.3125,0.1176470588235294,0.2941176470588235,0.1875,0.25,0.3529411764705882,0.4210526315789473,0.2727272727272727,0.5,0.1875,0.3514642871507888
0.25,0.3333333333333333,0.0,0.2352941176470588,0.1176470588235294,0.1176470588235294,0.375,0.375,0.0625,0.2777777777777778,0.25,0.2352941176470588,0.2941176470588235,0.375,0.1875,0.1764705882352941,0.2105263157894736,0.1818181818181818,0.5,0.375,0.35403018094733285
0.125,0.1666666666666666,0.25,0.5294117647058824,0.3529411764705882,0.0588235294117647,0.125,0.1875,0.4375,0.2777777777777778,0.25,0.2941176470588235,0.2941176470588235,0.3125,0.125,0.3529411764705882,0.2631578947368421,0.1818181818181818,0.1875,0.6875,0.2949804669390161
0.4375,0.2222222222222222,0.4375,0.2941176470588235,0.2941176470588235,0.4117647058823529,0.1875,0.4375,0.3125,0.2222222222222222,0.25,0.4117647058823529,0.1764705882352941,0.0625,0.4375,0.3529411764705882,0.0526315789473684,0.2727272727272727,0.4375,0.0625,0.45758023032405226
0.4375,0.5,0.125,0.5294117647058824,0.3529411764705882,0.1176470588235294,0.5,0.4375,0.25,0.1111111111111111,0.125,0.1176470588235294,0.1764705882352941,0.375,0.4375,0.0588235294117647,0.4210526315789473,0.2272727272727273,0.3125,0.125,0.5392658891405446
0.1875,0.4444444444444444,0.25,0.1764705882352941,0.2352941176470588,0.1764705882352941,0.1875,0.5,0.25,0.1666666666666666,0.125,0.2941176470588235,0.3529411764705882,0.5,0.25,0.5294117647058824,0.3684210526315789,0.2727272727272727,0.3125,0.25,0.3019186621852102
0.5625,0.2777777777777778,0.25,0.3529411764705882,0.5882352941176471,0.3529411764705882,0.3125,0.25,0.3125,0.2777777777777778,0.125,0.2352941176470588,0.1176470588235294,0.125,0.375,0.2941176470588235,0.1578947368421052,0.2272727272727273,0.25,0.3125,0.7291303468919493
0.375,0.2777777777777778,0.125,0.1764705882352941,0.1764705882352941,0.1176470588235294,0.125,0.3125,0.375,0.1666666666666666,0.1875,0.1764705882352941,0.4705882352941176,0.1875,0.3125,0.2941176470588235,0.3157894736842105,0.0909090909090909,0.3125,0.4375,0.4243384221786038
0.3125,0.3333333333333333,0.1875,0.1764705882352941,0.4117647058823529,0.4705882352941176,0.5625,0.375,0.5625,0.2222222222222222,0.4375,0.2352941176470588,0.2941176470588235,0.3125,0.5625,0.2941176470588235,0.3157894736842105,0.1818181818181818,0.375,0.125,0.5276418390348939
0.25,0.2777777777777778,0.3125,0.4117647058823529,0.1176470588235294,0.4117647058823529,0.5,0.375,0.3125,0.2222222222222222,0.3125,0.1176470588235294,0.3529411764705882,0.25,0.25,0.2352941176470588,0.2105263157894736,0.3636363636363636,0.25,0.25,0.30243467272927493
0.375,0.1666666666666666,0.5,0.5294117647058824,0.2941176470588235,0.2941176470588235,0.3125,0.375,0.25,0.2222222222222222,0.1875,0.2352941176470588,0.0588235294117647,0.5625,0.25,0.1764705882352941,0.5263157894736842,0.2272727272727273,0.375,0.375,0.3837265265639436
0.25,0.2777777777777778,0.25,0.0,0.2941176470588235,0.1764705882352941,0.4375,0.5625,0.5625,0.2777777777777778,0.4375,0.0588235294117647,0.4705882352941176,0.375,0.1875,0.1764705882352941,0.2105263157894736,0.1363636363636363,0.6875,0.1875,0.36751409620683295
0.125,0.1666666666666666,0.375,0.2352941176470588,0.4117647058823529,0.2352941176470588,0.3125,0.4375,0.1875,0.3333333333333333,0.5,0.2352941176470588,0.1764705882352941,0.1875,0.3125,0.5294117647058824,0.3157894736842105,0.1363636363636363,0.3125,0.1875,0.31282944794518414
0.5625,0.1666666666666666,0.375,0.4117647058823529,0.2352941176470588,0.2941176470588235,0.3125,0.3125,0.0625,0.2222222222222222,0.3125,0.4117647058823529,0.1764705882352941,0.1875,0.5,0.4705882352941176,0.2631578947368421,0.1363636363636363,0.25,0.1875,0.5089387878906486
0.1875,0.0,0.1875,0.1764705882352941,0.1764705882352941,0.2352941176470588,0.25,0.375,0.5625,0.2777777777777778,0.3125,0.3529411764705882,0.4117647058823529,0.0625,0.25,0.2941176470588235,0.2105263157894736,0.3181818181818182,0.4375,0.125,0.30277345507732195
0.125,0.3333333333333333,0.1875,0.6470588235294118,0.2352941176470588,0.5294117647058824,0.1875,0.25,0.3125,0.2777777777777778,0.375,0.2352941176470588,0.1764705882352941,0.3125,0.375,0.4117647058823529,0.2105263157894736,0.2727272727272727,0.25,0.1875,0.3327121544275829
0.375,0.3333333333333333,0.0625,0.4705882352941176,0.1764705882352941,0.2352941176470588,0.3125,0.25,0.875,0.3888888888888888,0.5625,0.2352941176470588,0.2352941176470588,0.1875,0.375,0.0,0.1578947368421052,0.5454545454545454,0.1875,0.25,0.45292894749843704
0.3125,0.1666666666666666,0.1875,0.2941176470588235,0.3529411764705882,0.3529411764705882,0.1875,0.3125,0.4375,0.1666666666666666,0.25,0.5882352941176471,0.2941176470588235,0.25,0.25,0.1176470588235294,0.3684210526315789,0.2727272727272727,0.4375,0.5625,0.48441237949459726
0.25,0.1666666666666666,0.4375,0.1176470588235294,0.3529411764705882,0.3529411764705882,0.375,0.5,0.25,0.2222222222222222,0.3125,0.1176470588235294,0.1764705882352941,0.3125,0.25,0.2941176470588235,0.2105263157894736,0.2272727272727273,0.125,0.5,0.3573549982053712
0.3125,0.1111111111111111,0.0,0.4117647058823529,0.3529411764705882,0.3529411764705882,0.4375,0.0625,0.3125,0.7222222222222222,0.3125,0.2352941176470588,0.4705882352941176,0.3125,0.375,0.4117647058823529,0.4210526315789473,0.1363636363636363,0.375,0.3125,0.5321314287177248
0.4375,0.2222222222222222,0.3125,0.2941176470588235,0.2941176470588235,0.3529411764705882,0.625,0.1875,0.4375,0.1111111111111111,0.25,0.2352941176470588,0.1764705882352941,0.25,0.3125,0.6470588235294118,0.2105263157894736,0.2272727272727273,0.375,0.1875,0.4973165953769437
0.3125,0.1666666666666666,0.25,0.1764705882352941,0.5882352941176471,0.4705882352941176,0.375,0.25,0.375,0.1666666666666666,0.3125,0.2941176470588235,0.5882352941176471,0.1875,0.25,0.2352941176470588,0.3157894736842105,0.0454545454545454,0.375,0.3125,0.5851433763500064
0.3125,0.3333333333333333,0.25,0.1764705882352941,0.2352941176470588,0.2352941176470588,0.25,0.125,0.25,0.1111111111111111,0.25,0.2352941176470588,0.4117647058823529,0.5,0.1875,0.2941176470588235,0.4736842105263157,0.2727272727272727,0.125,0.3125,0.3948891798374544
0.25,0.1111111111111111,0.375,0.4117647058823529,0.2941176470588235,0.3529411764705882,0.0625,0.375,0.25,0.6666666666666666,0.25,0.1176470588235294,0.1764705882352941,0.4375,0.625,0.1764705882352941,0.2631578947368421,0.3181818181818182,0.25,0.5625,0.35049801602483394
0.25,0.2777777777777778,0.5,0.3529411764705882,0.4705882352941176,0.4705882352941176,0.5625,0.5,0.3125,0.2222222222222222,0.375,0.3529411764705882,0.3529411764705882,0.3125,0.3125,0.3529411764705882,0.2105263157894736,0.3181818181818182,0.3125,0.3125,0.4177897253334021
0.3125,0.3888888888888888,0.375,0.2941176470588235,0.2352941176470588,0.4117647058823529,0.25,0.375,0.4375,0.1666666666666666,0.5,0.2352941176470588,0.1764705882352941,0.25,0.3125,0.2352941176470588,0.2631578947368421,0.2272727272727273,0.25,0.375,0.3805559686611789
0.3125,0.3888888888888888,0.3125,0.1764705882352941,0.3529411764705882,0.1176470588235294,0.1875,0.5625,0.125,0.3333333333333333,0.375,0.3529411764705882,0.1764705882352941,0.3125,0.4375,0.2352941176470588,0.1052631578947368,0.2727272727272727,0.5625,0.375,0.4004475178914363
0.0625,0.1111111111111111,0.375,0.5882352941176471,0.4117647058823529,0.0588235294117647,0.5,0.3125,0.3125,0.5,0.5,0.2941176470588235,0.4705882352941176,0.375,0.25,0.5882352941176471,0.2631578947368421,0.1818181818181818,0.1875,0.1875,0.25837166407856227
0.25,0.1666666666666666,0.25,0.2941176470588235,0.6470588235294118,0.4705882352941176,0.4375,0.3125,0.1875,0.4444444444444444,0.3125,0.3529411764705882,0.2352941176470588,0.3125,0.3125,0.3529411764705882,0.3684210526315789,0.4090909090909091,0.4375,0.125,0.5738401062887635
0.125,0.1666666666666666,0.1875,0.1764705882352941,0.2352941176470588,0.2352941176470588,0.5,0.75,0.3125,0.0555555555555555,0.5,0.3529411764705882,0.3529411764705882,0.1875,0.5,0.3529411764705882,0.2631578947368421,0.1363636363636363,0.1875,0.3125,0.2944006533747131
0.3125,0.0555555555555555,0.125,0.0588235294117647,0.4705882352941176,0.0588235294117647,0.25,0.375,0.25,0.3333333333333333,0.375,0.7058823529411764,0.2352941176470588,0.25,0.1875,0.3529411764705882,0.2631578947368421,0.1818181818181818,0.4375,0.25,0.5045282789732763
0.3125,0.1666666666666666,0.25,0.4117647058823529,0.4117647058823529,0.2352941176470588,0.5,0.4375,0.125,0.1111111111111111,0.25,0.2941176470588235,0.3529411764705882,0.5,0.3125,0.1764705882352941,0.0526315789473684,0.3181818181818182,0.1875,0.3125,0.4769150828235235
0.3125,0.3333333333333333,0.625,0.4117647058823529,0.2352941176470588,0.2352941176470588,0.1875,0.375,0.25,0.3333333333333333,0.25,0.4117647058823529,0.2941176470588235,0.25,0.1875,0.2352941176470588,0.3157894736842105,0.0454545454545454,0.3125,0.3125,0.27414123294057013
0.375,0.4444444444444444,0.0625,0.2352941176470588,0.4117647058823529,0.1176470588235294,0.25,0.375,0.1875,0.5555555555555556,0.3125,0.2352941176470588,0.1176470588235294,0.4375,0.5,0.1176470588235294,0.2631578947368421,0.3181818181818182,0.25,0.125,0.5579977117203309
0.1875,0.3888888888888888,0.3125,0.4117647058823529,0.1764705882352941,0.0588235294117647,0.0625,0.4375,0.5625,0.2222222222222222,0.375,0.2941176470588235,0.2941176470588235,0.25,0.1875,0.4705882352941176,0.1578947368421052,0.3636363636363636,0.125,0.625,0.24345192114239658
0.3125,0.4444444444444444,0.5625,0.1176470588235294,0.2352941176470588,0.2352941176470588,0.1875,0.125,0.3125,0.1666666666666666,0.5625,0.2941176470588235,0.6470588235294118,0.375,0.25,0.1764705882352941,0.2105263157894736,0.0909090909090909,0.4375,0.4375,0.2960403680883716
0.1875,0.5555555555555556,0.4375,0.2941176470588235,0.3529411764705882,0.1176470588235294,0.625,0.5625,0.25,0.5,0.25,0.2352941176470588,0.5294117647058824,0.3125,0.25,0.3529411764705882,0.2105263157894736,0.1363636363636363,0.5,0.3125,0.284817174967349
0.375,0.1666666666666666,0.5,0.5294117647058824,0.3529411764705882,0.3529411764705882,0.25,0.4375,0.25,0.2222222222222222,0.4375,0.1764705882352941,0.5882352941176471,0.1875,0.3125,0.2941176470588235,0.3157894736842105,0.1363636363636363,0.25,0.5625,0.4223649719272178
0.375,0.6666666666666666,0.5,0.4117647058823529,0.1764705882352941,0.3529411764705882,0.1875,0.125,0.4375,0.1666666666666666,0.25,0.1764705882352941,0.2941176470588235,0.3125,0.375,0.1176470588235294,0.1052631578947368,0.2727272727272727,0.4375,0.4375,0.3389143509703282
0.625,0.3333333333333333,0.125,0.5294117647058824,0.1764705882352941,0.3529411764705882,0.375,0.125,0.5,0.5555555555555556,0.125,0.3529411764705882,0.2352941176470588,0.3125,0.0,0.2352941176470588,0.1052631578947368,0.1818181818181818,0.0625,0.375,0.6098596430795261
0.125,0.2222222222222222,0.5,0.1764705882352941,0.1176470588235294,0.2941176470588235,0.5625,0.5,0.3125,0.1111111111111111,0.5625,0.4117647058823529,0.3529411764705882,0.25,0.125,0.1764705882352941,0.2631578947368421,0.2272727272727273,0.25,0.1875,0.1511910925777919
0.5625,0.1666666666666666,0.375,0.4705882352941176,0.2941176470588235,0.3529411764705882,0.1875,0.3125,0.25,0.1111111111111111,0.25,0.2941176470588235,0.2941176470588235,0.1875,0.375,0.1764705882352941,0.2105263157894736,0.2727272727272727,0.125,0.4375,0.5441390465871582
0.5,0.3333333333333333,0.375,0.2352941176470588,0.0588235294117647,0.5882352941176471,0.1875,0.25,0.4375,0.0555555555555555,0.625,0.2941176470588235,0.3529411764705882,0.4375,0.375,0.2941176470588235,0.1052631578947368,0.2272727272727273,0.5625,0.375,0.43699999312816357
0.375,0.1666666666666666,0.125,0.2941176470588235,0.2941176470588235,0.2352941176470588,0.6875,0.3125,0.375,0.2222222222222222,0.1875,0.6470588235294118,0.2352941176470588,0.4375,0.375,0.2941176470588235,0.1578947368421052,0.3181818181818182,0.5,0.6875,0.4915995038088224
0.25,0.3888888888888888,0.1875,0.4117647058823529,0.3529411764705882,0.2941176470588235,0.5,0.375,0.3125,0.4444444444444444,0.125,0.0,0.1764705882352941,0.3125,0.1875,0.2352941176470588,0.1578947368421052,0.1818181818181818,0.375,0.1875,0.42707555478814335
0.4375,0.2777777777777778,0.375,0.4117647058823529,0.4117647058823529,0.3529411764705882,0.4375,0.3125,0.3125,0.4444444444444444,0.1875,0.4117647058823529,0.2941176470588235,0.3125,0.375,0.2352941176470588,0.2631578947368421,0.1818181818181818,0.375,0.4375,0.5300201854640222
0.25,0.3888888888888888,0.3125,0.1764705882352941,0.1764705882352941,0.2941176470588235,0.125,0.375,0.5,0.2777777777777778,0.25,0.2941176470588235,0.3529411764705882,0.375,0.375,0.2352941176470588,0.1578947368421052,0.4090909090909091,0.375,0.3125,0.3133296206365174
0.25,0.4444444444444444,0.25,0.1764705882352941,0.5882352941176471,0.4117647058823529,0.125,0.25,0.5,0.1666666666666666,0.1875,0.0588235294117647,0.2352941176470588,0.25,0.5,0.3529411764705882,0.2105263157894736,0.3636363636363636,0.4375,0.375,0.543659026230586
0.5625,0.2777777777777778,0.0625,0.2352941176470588,0.2941176470588235,0.2352941176470588,0.4375,0.5,0.1875,0.3333333333333333,0.375,0.1176470588235294,0.1176470588235294,0.0625,0.5,0.1764705882352941,0.3157894736842105,0.2727272727272727,0.125,0.375,0.6291329252806109
0.5625,0.2222222222222222,0.25,0.2352941176470588,0.2352941176470588,0.1764705882352941,0.25,0.3125,0.4375,0.3333333333333333,0.375,0.4117647058823529,0.2941176470588235,0.3125,0.3125,0.3529411764705882,0.3684210526315789,0.1363636363636363,0.25,0.5,0.5242373024198607
0.25,0.1666666666666666,0.4375,0.4117647058823529,0.3529411764705882,0.3529411764705882,0.125,0.3125,0.125,0.2777777777777778,0.375,0.6470588235294118,0.1764705882352941,0.125,0.125,0.1764705882352941,0.1578947368421052,0.2272727272727273,0.6875,0.1875,0.36008686788556205
0.125,0.4444444444444444,0.25,0.2352941176470588,0.2941176470588235,0.2941176470588235,0.3125,0.4375,0.25,0.2777777777777778,0.25,0.5882352941176471,0.1176470588235294,0.375,0.25,0.2941176470588235,0.3157894736842105,0.1818181818181818,0.6875,0.375,0.3170895859866074
0.1875,0.3333333333333333,0.25,0.1176470588235294,0.3529411764705882,0.5294117647058824,0.8125,0.125,0.0625,0.2777777777777778,0.3125,0.2941176470588235,0.2352941176470588,0.3125,0.3125,0.2352941176470588,0.5263157894736842,0.3181818181818182,0.25,0.125,0.41455892966666213
0.5,0.1666666666666666,0.625,0.7058823529411764,0.1176470588235294,0.3529411764705882,0.0625,0.4375,0.3125,0.2777777777777778,0.375,0.1764705882352941,0.0588235294117647,0.4375,0.1875,0.2941176470588235,0.3157894736842105,0.2272727272727273,0.25,0.25,0.34370175857522417
0.125,0.3888888888888888,0.3125,0.2941176470588235,0.5294117647058824,0.2352941176470588,0.0,0.3125,0.0625,0.5555555555555556,0.1875,0.2352941176470588,0.5294117647058824,0.4375,0.3125,0.3529411764705882,0.2631578947368421,0.2727272727272727,0.5,0.4375,0.391490326655855
0.25,0.3333333333333333,0.25,0.2941176470588235,0.5882352941176471,0.1764705882352941,0.1875,0.4375,0.25,0.2222222222222222,0.5,0.4117647058823529,0.2352941176470588,0.5,0.1875,0.2941176470588235,0.3157894736842105,0.1818181818181818,0.375,0.1875,0.4992340905519673
0.4375,0.3333333333333333,0.4375,0.1764705882352941,0.2352941176470588,0.7647058823529411,0.3125,0.25,0.375,0.1666666666666666,0.5,0.2941176470588235,0.5294117647058824,0.125,0.125,0.3529411764705882,0.3157894736842105,0.1818181818181818,0.3125,0.4375,0.4782053353641779
